ID,shop name,postal code,phone number,street address,yelp star,yelp price,yelp number of reviews,advisor star,advisor price,advisor number of reviews
645,casa sanchez,90066,3103979999,4500 s centinela ave,$$,881,4.5,$$ - $$$,99
646,la golondrina mexican cafe,90012,2136284349,17 olvera st,$$,623,4,$$ - $$$,128
647,chichen itza,90007,2137411075,3655 s grand ave,$$,846,4.5,$,40
648,tabachines cocina,90013,2134892950,517 s spring st,$$,150,4.5,$$ - $$$,18
649,el cholo,90015,2137467750,1037 s flower st,$$,489,4,$$ - $$$,61
650,velvet margarita,90028,3234692000,1612 n cahuenga blvd,$$,936,4,$$ - $$$,57
651,casablanca restaurant,90291,3103925751,220 lincoln blvd,$$,571,4,$$ - $$$,59
652,paco's tacos,90045,3106458692,6212 w manchester ave,$$,510,4,$$ - $$$,71
653,las fuentes,91335,8187083344,18415 vanowen st,$,1275,4.5,$,58
654,te'kila,90028,3239602404,6541 hollywood blvd,$$,549,4.5,$$ - $$$,51
655,sol cocina - playa vista,90094,4242890066,12775 w millennium dr,$$,279,4,,19
656,roc playa vista,90094,4248354777,12775 millennium dr,$$,99,4,,19
657,yuca's,90027,3236621214,2056 hillhurst ave,$,652,4.5,$,74
658,la cabana restaurant,90291,3103927973,738 rose ave,$$,665,4,$$ - $$$,63
659,taqueria los anaya,90016,3237314070,4651 w adams blvd,$,701,5,$,21
660,más malo,90014,2139854332,515 w 7th st,$$,1101,4,$$ - $$$,81
661,escuela taqueria,90036,3239326178,7615 beverly blvd,$$,315,4.5,$$ - $$$,25
662,la luz del dia,90012,2136287495,w-1 olvera st,$,227,4.5,$,48
663,xoc tequila grill,91367,8189927930,6316 n topanga canyon blvd,$$,637,4,$$ - $$$,27
664,don antonio's,90064,3103122090,11755 w pico blvd,$$,1001,4,$$ - $$$,74
665,ocho mexican grill,90012,2137884888,255 s grand ave,$,177,4.5,$,25
666,homestate,90027,3239061122,4624 hollywood blvd,$,435,4.5,$,19
667,mr churro,90012,2136809036,12 e olvera st,$,378,4.5,$,20
668,el tarasco,90045,3103380399,8620 s sepulveda blvd,$,273,4.5,$,25
669,mexikosher,90035,3102710900,8832 w pico blvd,$$,268,4.5,$,38
670,maradentro studio city,91604,8183583423,11929 ventura blvd,$$,270,4,$$ - $$$,22
671,gloria's cafe,90034,3108380963,10227 venice blvd,$$,1387,4.5,$$ - $$$,52
672,chipotle mexican grill,90017,2132832058,601 w 7th st,$,222,4,$,39
673,tamayo restaurant,90022,3232604700,5300 e olympic blvd,$$,178,4.5,$$ - $$$,36
674,el carmen,90048,3238521552,8138 w 3rd st,$$,787,4.5,$$ - $$$,34
675,melody's fresh mexican kitchen,91335,8186099062,6747 reseda blvd,$,434,4.5,$,16
676,la fogata mexican restaurant,91403,8185019065,5142 van nuys blvd,$,469,4.5,$,23
677,mexico city,90027,3236617227,2121 hillhurst ave,$$,518,4,$$ - $$$,49
678,la noche buena restaurant,90012,2136282078,12 olvera st,$,232,4.5,$,20
679,benny's tacos & chicken rotisserie,90045,3106708226,7101 w manchester ave,$,623,4,$$ - $$$,23
680,cascabel,91602,8189274210,10717 riverside dr,$$,338,4,$$ - $$$,19
681,flore vegan cuisine,90026,3239530611,3818 w sunset blvd,$$,954,4.5,,18
682,hacienda del rey,90045,3106708588,8347 lincoln blvd,$$,253,4,$$ - $$$,35
683,los burritos,90028,3234615814,6517 hollywood blvd,$,177,4.5,$,15
684,tere's mexican grill,90038,3234689345,5870 melrose ave,$,404,4.5,$,24
685,ricky's fish tacos,90027,3233956233,1400 n virgil ave,$,1017,4.5,$,13
686,king taco,90015,2137479915,645 e washington blvd,$,353,4.5,$,12
687,senor g's restaurant,90293,3108227733,343 culver blvd,$$,407,4.5,$,20
688,la barca restaurant,90007,3237356567,2414 s vermont ave,$$,553,4,$$ - $$$,26
689,sharky's woodfired mexican grill,90028,3234617881,1716 n cahuenga blvd,$,155,4,$,20
690,cabo cantina,90069,3238227820,8301 w sunset blvd,$$,345,3.5,$$ - $$$,92
691,la serenata de garibaldi,90033,3232652887,1842 e first st,$$,293,4,$$ - $$$,31
692,mucho mas,91601,8189800300,10405 burbank blvd,$$,332,4,$$ - $$$,35
693,al & bea's mexican food,90033,3232678810,2025 e 1st st,$,453,4.5,,10
694,salazar,90039,,2490 n fletcher dr,$$,284,4.5,$$ - $$$,6
695,el huero,90007,2137470012,3000 s figueroa st,$,503,5,,5
696,eduardo's border grill,90025,3104752410,1830 westwood blvd,$,314,4.5,$,15
697,clutch,90291,3103968749,427 lincoln blvd,$$,225,4,$$ - $$$,20
698,el taco llama,91324,8188855918,8709 corbin ave,$,159,5,$,5
699,el patron,91356,8186433033,5545 reseda blvd,$$,567,4,$$ - $$$,24
700,camacho's cantina,91608,8186223333,1000 universal ctr dr,$$,858,3.5,$$ - $$$,77
701,rodeo mexican grill,90015,2137385252,1721 w olympic blvd,$$,219,4,$,26
702,rodeo mexican grill,90026,2134838311,1721 w sunset blvd,$,268,4,$,26
703,lucy's el adobe cafe,90038,3234629421,5536 melrose ave,$$,214,4,$$ - $$$,27
704,qdoba mexican grill,90017,2135720344,655 s hope st,$,154,4,$,20
705,la parrilla,90017,2133534980,1300 wilshire blvd,$$,205,4,$$ - $$$,21
706,tamara's tamales,90066,3103057714,13352 washington blvd,$,139,5,$,8
707,las anitas restaurant,90012,2136231153,26 olvera st,$$,113,4,$$ - $$$,28
708,sky's gourmet tacos,90019,3233025932,5408 w pico blvd,$,761,4.5,$,20
709,tlayuda la mexican restaurant,90029,2132614667,5450 santa monica blvd,$,318,5,$$ - $$$,4
710,ernie's taco house,91602,8189854654,4410 lankershim blvd,$$,405,3.5,$$ - $$$,40
711,juanita's café,90012,2136281013,20 olvera st,$,145,4,$,13
712,tacos mexico,90015,2136272399,913 s broadway,$,222,4.5,$,9
713,cactus taqueria #1,90038,3234645865,950 vine st,$,708,4.5,$,22
714,toca madera,90048,3238529400,8450 w 3rd st,$$$,822,3.5,$$ - $$$,34
715,diablo,90026,3236664666,3129 w sunset blvd,$$,590,4.5,,11
716,la abeja restaurant,90065,3232210474,3700 n figueroa st,$,235,5,$,5
717,taco zone truck,90026,,1342 n alvarado st,$,593,5,,3
718,benito's taco shop,90048,3239387427,7912 beverly blvd,$,242,5,,3
719,el huarachito,90031,3232230476,3010 n broadway,$,418,5,,6
720,la azteca tortilleria,90022,3232625977,4538 e cesar e chavez ave,$,471,4.5,,10
721,tacos villa corona,90039,3236613458,3185 glendale blvd,$,492,4.5,,10
722,nina's mexican food,90025,3104795081,1651 sawtelle blvd,$,189,4.5,$,8
723,casita del campo,90027,3236624255,1920 hyperion ave,$$,428,4,$$ - $$$,40
724,tacos el gavilan,90028,3234691091,7070 sunset blvd,$,104,4,,8
725,lupe's burritos,90022,3232666881,4642 e 3rd st,$,258,4.5,,3
726,tacos por favor,90064,3104792818,11901 w olympic blvd,$,261,4.5,$,11
727,los tacos,90046,3238489141,7954 santa monica blvd,$,323,4,$,16
728,mexicali taco & co,90012,2136130416,702 n figueroa st,$,679,4.5,$,8
729,dos arbolitos,91343,8188916661,9034 woodley ave,$,188,4.5,,14
730,teresita's,90063,3232666045,3826 e 1st st,$$,154,4.5,,5
731,little mexico seafood restaurant,90022,3237809848,4937 whittier blvd,$$,61,5,,1
732,tacos mexico,90014,2134891840,312 w 7th st,$,32,5,,1
733,la sirenita express,91406,8189099080,15355 sherman way,$$,66,5,,1
734,tacos clarita,90032,3232233844,5026 huntington dr n,$,20,5,,1
735,carnitas los 3 puerquitos,90011,3233693111,981 e vernon ave,,5,5,,1
736,chile verde,90045,3106411510,6913 la tijera blvd,$,45,5,,1
737,chili verde resturant,90045,,6913 la tijera blvd,,5,5,,1
738,los girasoles mexican grill,90016,3233739670,2851 crenshaw blvd,$,13,5,,1
739,juanito's tamales,90063,3232682365,4214 floral dr,$,57,5,$$ - $$$,1
740,las molenderas restaurant,90023,3232692812,2635 whittier blvd,$,63,5,,1
741,maria's tortillas,90045,3106702645,5606 w manchester avenue,$,24,5,,2
742,taqueria jalisco,90016,3239320274,4755 w washington blvd,$,38,5,,1
743,tacos los carnales,90011,3238461135,4370 s central ave,$,20,5,,1
744,burrito place,90032,3235057546,5587 huntington dr n,$,86,5,,1
745,cilantro lime,90015,2136283517,934 los angeles st,$,117,5,$,1
746,el rinconcito jutiapense,90020,2133889273,4010 w 3rd st,$,23,5,,1
747,alta california fonda,90019,3235911095,5303 w pico blvd,$$,148,5,,1
748,bronco burrito,91356,8183436149,19511 ventura blvd,$,159,5,,1
749,tacos tu madre,90027,3235223651,1824 n vermont ave,$,174,5,,1
750,el comal,90029,3239621706,5465 santa monica blvd,$,10,5,,1
751,el rancherito,91335,8187589775,17734 saticoy st,$,83,5,,3
752,carnitas michoacan,90031,3232252729,1901 n broadway,$,933,5,$$ - $$$,4
753,lamberto's mexican food,90044,3237785301,894 w manchester avenue,$,47,5,,2
754,taqueria el sol,90033,3232614524,1949 e 1st st,$,33,5,,1
755,los antojitos,90033,3232644750,2122 e 1st st,$,26,5,,1
756,sergio's tacos,90022,3237262002,6601 olympic blvd,$,102,5,,1
757,taco chabelita,90018,3237340211,2001 s western ave,$,132,5,,1
758,taqueria sanchez,90066,3108228880,4541 s centinela ave,$,126,5,,2
759,acapulco mexicatessen,90022,3232660267,929 s kern ave,$,10,5,,1
760,casita taco al carbon,91601,8185088118,11300 magnolia blvd,$,248,4.5,,5
761,pepe's tacos,90066,3103918667,4582 s centinela ave,$,363,4,,6
762,tacos baja ensenada,90022,3238871980,5385 whittier blvd,$,903,4.5,,9
763,pinches tacos,90004,2132815471,203 n larchmont blvd,$,108,4.5,$,15
764,taco love,90046,3236508226,7980 sunset blvd,$,316,4,$,12
765,fernando's taco inn,90015,2134897615,815 w olympic blvd,$,87,4,$,16
766,hugo's tacos,91604,8187627771,4749 coldwater canyon ave,$,751,3.5,$,35
767,taqueria vista hermosa,90007,2137411251,3655 s grand ave,$,159,4.5,,3
768,tacos delta,90026,3236642848,3806 w sunset blvd,$,461,5,$$ - $$$,8
769,taco express,90045,3106491513,9200 aviation blvd,$,47,4.5,$,6
770,cilantro fresh mexican grill,90045,3103389912,6308 w 89th st,$,83,4,,6
771,monte alban restaurant,90025,3104447736,11929 santa monica blvd,$$,471,4.5,$$ - $$$,27
772,tony's mexican grill,91423,8187695754,12910 magnolia blvd,$,434,4.5,,7
773,daniel's tacos,91353,8187590721,7956 vineland ave,$,235,4.5,,3
774,danny's tacos,90015,3235297486,1023 s grand ave,$,285,4.5,,5
775,el chato taco truck,90019,,5300 w olympic blvd,$,1053,4.5,,4
776,sandra's tamales,90022,3237222961,5390 whittier blvd,$,107,4.5,,5
777,rincon taurino,91402,8188927444,8708 van nuys blvd,$,122,4.5,,4
778,ciro's restaurant,90033,3232695104,705 n evergreen ave,$$,258,4,$,8
779,elvirita cemitas poblanas,90063,3238810428,3010 e 1st st,$,74,4.5,,2
780,marielas taco,90026,2134130484,2501 w sunset blvd,$,132,4.5,$,3
781,sharky's woodfired mexican grill,91356,8188818760,5511 reseda blvd,$$,154,4,,6
782,puerto nuevo restaurant,90043,3232996055,4445 w slauson ave,$,93,4.5,,2
783,tamale man,90032,3232215954,3320 n eastern ave,$,151,5,,4
784,tamales lilianas,90022,3237800989,4629 e cesar e chavez ave,$,406,4.5,,3
785,burrito king sunset,90026,2134849859,2109 w sunset blvd,$,215,4.5,,7
786,huarache azteca restaurante,90042,3234789572,5225 york blvd,$,601,4.5,,6
787,los burritos,90026,2139779102,1312 echo park ave,$,51,4.5,,3
788,taco plus,90025,3102070793,1525 s bundy dr,$,306,3.5,,6
789,costa alegre restaurant,90026,2134846121,1901 w sunset blvd,$$,152,4,,4
790,leonor's vegetarian mexican,91606,8189809011,11403 victory blvd,$,301,4.5,,8
791,mi casita,91040,8183525250,8069 foothill blvd,$$,123,4.5,,3
792,tacomiendo,90064,3104810804,11462 gateway blvd,$,383,4.5,,6
793,tortas mexico,91604,8187602571,11040 ventura blvd.,$,144,4.5,,4
794,la fuente restaurant,90042,3232586109,5530 monte vista st,$,161,4.5,,5
795,el flamin' taco,90020,2137181790,505 s vermont ave,$,510,4.5,,5
796,el arco iris,90042,3232543401,5684 york blvd,$$,448,4,$$ - $$$,15
797,el rinconcito del mar,90033,3232698723,2908 e 1st st,$$,67,4,,3
798,plancha tacos,90048,3239519911,8250 w 3rd st,$,518,4.5,$,6
799,que ricos,91606,8189858014,12940 victory blvd,$,207,4,,3
800,campos tacos,90066,3103011666,13322 washington blvd,$,44,4,,2
801,don rogelio's restaurant,90304,3106771510,10618 s inglewood ave,$,182,4.5,,5
802,la fuente no 3,90041,3232584303,2256 colorado blvd,$$,158,4,,14
803,la fuente rest bar & grill,90041,3232588394,2256 colorado blvd,,5,4,,14
804,senor fish,90041,3232577167,4803 eagle rock blvd,$$,701,4,$$ - $$$,27
805,el indio mexicano restaurant,91325,8187059259,17019 roscoe blvd,$,254,4.5,,3
806,el gran burrito,90029,3236658720,4716 santa monica blvd,$,299,4,$,19
807,baja bud's,90064,3104782770,11205 national blvd,$,212,4,$$ - $$$,12
808,campos tacos,90034,3102027308,2639 s robertson blvd,$,126,4.5,,2
809,tacos manzano,91601,8186239599,11160 burbank blvd,$,243,4.5,,2
810,frida tacos,90064,3104759666,10800 w pico blvd,$$,43,3.5,$,6
811,la sirena restaurant,90023,3232660278,4226 e olympic blvd,$$,26,4,,5
812,pizza world,90036,3236532896,365 s fairfax ave,$,51,4,,5
813,my taco,90042,3232562698,6300 york blvd,$,535,3.5,,6
814,ye olde taco house #1,90013,2136252700,340 s hill st,$,133,4,,6
815,antonio's restaurant,90046,3236589060,7470 melrose ave,$$,213,4,$$ - $$$,21
816,cocina condesa,91604,8185794264,11616 ventura blvd,$$,827,3.5,$$ - $$$,22
817,la cabana restaurant,90033,3232610703,2931 e 4th st,$$,42,4.5,,3
818,viva fresh mexican grill,90045,3103389153,6515 s sepulveda blvd,$,268,3.5,,7
819,taco limon,90067,3102860464,1925 century park e,$,29,4,,5
820,la salsa - los angeles,90064,3104790919,11077 w pico blvd,$,46,4.5,,3
821,el super taco,90064,3104739692,11300 w pico blvd,$,157,4,,1
822,san marcos mexican grill,91401,8187812368,5937 hazeltine ave,$,210,4,,1
823,tommy taco,90024,3108244114,970 gayley ave,$,226,4,,1
824,don felix taqueria,90066,3103984979,3987 sawtelle blvd,$,10,4,,1
825,sabores oaxaqueños restaurant,90005,2134273508,3337 1/2 w 8th st,$$,76,4,,1
826,gus's lunch box,90039,2134008775,2320 fletcher dr,$,92,4,,1
827,el bronco taqueria,90019,3239397026,5427 venice blvd,$,14,4,,2
828,el torito cafe,90021,2137498084,1462 griffith ave,$,22,4,,2
829,la chispa de oro,90033,3235260793,2217 e cesar e chavez ave,$,64,4,,1
830,fat burrito,90022,3232663514,4504 floral dr,$,42,4,,1
831,tacos el compita,90019,3239350490,4477 w pico blvd,$,203,4,,3
832,lupita's tamales,90065,3232580667,3027 n san fernando rd,$,123,4,,1
833,tacos al pastor,90029,3236449806,5179 santa monica blvd,$,92,4,,1
834,fish taco express,90022,3232648233,5144 e beverly blvd,$,150,4,,1
835,el criollo,91405,8187858625,6622 van nuys blvd,$$,222,4,$$ - $$$,6
836,el nopal mexican restaurant,90034,3105594732,10426 national blvd,$$,473,4,$$ - $$$,11
837,casa la doña,90014,2136277441,800 s main st,$,382,4,$,5
838,villa sombrero,90042,3232569014,6101 york blvd,$$,155,3.5,,4
839,la serenata de garibaldi,90064,3104419667,10924 w pico blvd,$$,262,4,$$ - $$$,14
840,el 7 mares,90033,3232670106,2729 e cesar e chavez ave,$,136,4,,5
841,taco spot,90041,3232567001,2006 colorado blvd,$,426,4,$,7
842,la taquiza no 2,90007,2137419795,3009 s figueroa st,$,543,4,$,10
843,margarita's mexican cafe,90043,3232948970,5026 crenshaw blvd,$,19,3.5,,3
844,el floridita,90038,3238718612,1253 vine st,$$,286,3.5,$$ - $$$,21
845,hecho en mexico,90032,3232260010,4976 huntington dr s,$$,146,3.5,,2
846,ceremony bar,91604,8189859222,11814 ventura blvd,$$,160,3.5,$$ - $$$,9
847,mama's international tamales,90057,2134877474,2124 w 7th st,$,226,4,$,7
848,pili's tacos,90025,3108203109,11924 santa monica blvd,$,87,3.5,,2
849,tacos locos,90006,3237346357,2148 venice blvd,$,44,3.5,,3
850,mexicali cocina & cantina,91604,8189851744,12161 ventura blvd,$$,945,3.5,$$ - $$$,60
851,moles la tia,90022,3232637842,4619 e cesar e chavez ave,$$,413,4,,13
852,the mexican village,90004,2133850479,3668 beverly blvd,$$,217,3.5,$$ - $$$,7
853,te'kila,91423,8189864623,13817 ventura blvd,$$,127,3,,4
854,el colmao,90006,2133866131,2328 w pico blvd,$$,177,4,$$ - $$$,9
855,taco bravo,90015,2137490853,1400 w pico blvd,$,17,3,,1
856,la valentina mexican grill,90007,3237344071,2719 vermont ave,$,141,3,,1
857,el senor taco,90001,3235824709,1517 e florence ave,$,43,3,,1
858,yuca's - hollywood,90027,3236610523,4666 hollywood blvd,$,274,4,,8
859,juquila restaurant,90025,3103121079,11619 santa monica blvd,$,268,2.5,,2
860,la canada taqueria,90019,3237333401,3131 w pico blvd,$,21,-1,,-1
861,tacos el capitan,90023,,3750 e olympic blvd,$,27,-1,,-1
862,tortas ahogadas ameca,90022,3232686636,747 s atlantic blvd,$,77,-1,,-1
863,benny's tacos & chicken rotisserie,90045,3106708226,7101 w manchester ave,$,623,-1,,-1
864,campos famous burritos & tacos,90019,3237348701,2300 venice blvd,$,15,-1,,-1
865,gugus tacos,91405,,15317 vanowen st,$,6,-1,,-1
866,tacos sabor jalisco,91406,,15317 vanowen st,$,13,-1,,-1
867,el gordo,90029,3232694662,1182 s lorena st,$,13,-1,,-1
868,taqueria la que si llena,90063,3232611864,3630 e cesar e chavez ave,$,38,-1,,-1
869,la que si llena taqueria,90006,3232611864,3600 e cesar chavez,$$,12,-1,,-1
870,tacos virginia,90006,3232689532,4081 whittier blvd,$,29,-1,,-1
871,mariscos el jato,90033,3232646590,2936 e 4th st,$,252,-1,,-1
872,no ‘q' no restaurant,90019,3237372283,3224 venice blvd.,$,11,-1,,-1
873,rigo's taco 9,91325,8187178506,8707 lindley ave,$,37,-1,,-1
874,tacos la flama,90064,3104795383,2404 s barrington ave,$,75,-1,,-1
875,rudy's mexican grill,90026,2134824890,1263 w 2nd st,$,5,-1,,-1
876,el taco rapido,90001,3232779497,7401 alameda st,$,15,-1,,-1
877,los petates,90022,3237234099,6116 whittier blvd,$,19,-1,,-1
878,mariscos maria's restaurant,90007,3237313108,2215 s vermont ave,$$,62,-1,,-1
879,la estrella mexican food,90031,3232251148,3733 n mission rd,$,91,-1,,-1
880,california mexican grill,90064,3104730501,11106 w olympic blvd,$,44,-1,,-1
881,el gallo giro,91402,8188915533,8309 van nuys blvd,$,105,-1,,-1
882,el taquito,90032,3232231649,5053 huntington dr n,$,66,-1,,-1
883,tacos la estrella,90065,3232585256,3415 fletcher dr,$,106,-1,,-1
884,arturo's tacos,90003,3237514302,6319 avalon blvd,$,12,-1,,-1
885,el taco mexicano no 2,90011,3232331677,1300 e vernon ave,$,36,-1,,-1
886,original bill's taco house,90189,3232331587,219 e martin luther king blvd,$,29,-1,,-1
887,tacos arandas,90003,,337 e florence ave,$,25,-1,,-1
888,tacos los tomateros,90001,,7673 s alameda st,$,7,-1,,-1
889,lolita's tamales,90022,3237244222,6050 whittier blvd,$,49,-1,$$$$,-1
890,taqueria tijuana,90003,3237501719,241 w florence ave,$,61,-1,,-1
891,taqueria montes,90001,3235822358,1911 gage ave,$,3,-1,,-1
892,cilantro always fresh,90057,2137483900,1359 s main st,$,52,-1,,-1
893,la piedad mexican restaurant,91406,8187823354,15709 vanowen st,$,14,-1,,-1
894,tacos el korita,90006,,e olympic blvd and herbert ave,$,34,-1,,-1
895,la pasadita tacos,90032,,5434 huntington dr s,$,8,-1,,-1
896,la lupita,90033,3232651456,2211 e cesar e chavez ave,$$,10,-1,,-1
897,las margaritas restaurant,90023,3232686902,2914 whittier blvd,$,7,-1,,-1
898,taco-ala-carte,90035,3105538804,9800 w pico blvd,$,2,-1,,-1
899,tacos mexico,90026,2134134823,1538 glendale blvd,$,68,-1,,-1
900,lupita's restaurant,90065,3232237835,2634 idell st,$,38,-1,,-1
901,los comales cafe no 2,90005,2133834317,3329 w 8th st,$,11,-1,,-1
902,restaurant santa cecilia,90033,3239800716,1707 mariachi plz,$,22,-1,$,-1
903,rancheros tacos,91352,8185042984,8447 sunland blvd,$,34,-1,,-1
904,la barbacha,90033,3232641451,2510 e cesar chavez ave,$,47,-1,,-1
905,taqueria el tapatio,91367,8188836142,22806 victory blvd,$,365,-1,,-1
906,la reyna restaurant,90021,2136249879,2000 e 7th st,$,46,-1,,-1
907,martita's mexican restaurant,90031,3232275752,2657 pasadena ave,$,16,-1,,-1
908,tres amigos restaurant,90029,3236629202,4869 santa monica blvd,$$,13,-1,,-1
909,tacos y burritos el texano,90033,3235471831,2308 e 4th st,$,9,-1,,-1
910,el tejado,90023,3232616661,1426 s soto st,$$,50,-1,,-1
911,last call tacos,90026,3232182327,2939 1/2 w sunset blvd,$,16,-1,,-1
912,conchitas,90029,3234985360,820 n western ave,$,80,-1,,-1
913,el kiosko mexican grill,90063,3232663301,3534 e first st,$$,35,-1,,-1
914,cocina dona chona,90001,3235813036,1938 e florence ave,$,17,-1,,-1
915,rigos taco 4,90001,3235839657,1816 firestone blvd,$,11,-1,,-1
916,super pollos rostizados,90023,3232682842,3353 whittier blvd,$,11,-1,,-1
917,tacos el patio,90029,3239570461,1157 n western ave,$,48,-1,,-1
918,las brisas,90033,3232224686,1829 e cesar chavez ave,$,113,-1,$,-1
919,mayas tacos market,90026,2134840340,1600 n alvarado st,$,122,-1,,-1
920,el guanaco restaurant,90057,2134133856,2015 w 7th st,$,3,-1,,-1
921,tacos el unico,90044,3232427447,10006 s normandie ave,$,11,-1,,-1
922,el amanecer salvadoreno,90005,2133822591,3059 w 8th st,$$,28,-1,,-1
923,el burrito jr,90019,3239395649,1018 s la brea ave,$,33,-1,,-1
924,toño's tacos,90022,3232610098,4300 cesar chavez ave,$,16,-1,,-1
925,tacos chapalita,90031,,2929 1/2 n broadway,$,78,-1,,-1
926,tacos el paisa,90032,3232238206,5234 valley blvd,$,56,-1,,-1
927,taqueria el charrito,90029,3236610467,811 n virgil ave,$,48,-1,,-1
928,el atacor restaurant,90065,3233420180,3520 n figueroa st,$,144,-1,,-1
929,tio pepe,90023,3232646453,3578 e 8th st,$,15,-1,$,-1
930,worldwide tacos,90008,3232911500,2419 w martin luther king j,$,118,-1,,-1
931,cemitas poblanas don adrian,91411,8187860328,14902 victory blvd,$,124,-1,,-1
932,6138 tacos,90042,,6138 york blvd,$,9,-1,,-1
933,shojin downtown,90013,2136170305,333 s alameda st,$$,1317,4.5,$$ - $$$,85
934,picca,90035,3102770133,9575 w pico blvd,$$$,1303,4,$$ - $$$,148
935,shin ramen,90028,3238744692,1655 n la brea ave,$$,346,4,$,12
936,yojie japanese fondue,90015,2139888808,501 w olympic blvd,$$,1197,4.5,$$ - $$$,14
937,amandine patisserie cafe,90025,3109793211,12225 wilshire blvd,$$,1174,4.5,$$ - $$$,30
938,sushi house,90064,3104791507,12013 w pico blvd,$$,211,4.5,,9
939,shibumi,90014,2132657923,815 s hill st,$$$,59,5,$$$$,4
940,the ramen joint,90045,4242279328,6220 w 87th st,$$,186,5,,4
941,mikawaya,90012,2136241681,118 japanese village plaza mall,$,1247,4.5,,15
942,totoraku,90064,3108389881,10610 w pico blvd,$$$$,228,4.5,$$$$,10
943,sake house by hikari,90020,2133894000,3465 w 6th st,$$,202,5,,5
944,tomodachi sushi,90024,3108248805,10975 weyburn ave,$$,381,4,$$ - $$$,12
945,meshuga 4 sushi,90035,3102715050,8948 w pico blvd,$$,97,4.5,$$ - $$$,9
946,waba grill,90029,3236609222,1134 n. vermont ave.,$,99,4,$,7
947,otomisan restaurant,90033,3235261150,2506 e 1st st,$$,238,5,$,3
948,kawaba rice ball,90046,3232724510,7368 melrose ave,$,127,5,$,1
949,aki restaurant,90025,3104798406,11513 santa monica blvd,$$,143,5,,4
950,sake house miro,90036,3239397075,809 s la brea ave,$$,344,4.5,$$$$,3
951,tot / teishokuya of tokyo,90012,2136800344,345 e 2nd st,$$,702,4,$$ - $$$,13
952,new japan by sushistop,90025,3104770557,11283 santa monica blvd,$,430,4.5,,12
953,kabosu,91602,8186234425,10155 riverside dr,$$,149,4.5,,4
954,kuishimbo restaurant,90020,2133805049,3407 w 6th st,$,250,4,$,5
955,echigo,90025,3108209787,12217 santa monica blvd,$$$,435,4,$$ - $$$,16
956,mori sushi,90064,3104793939,11500 w pico blvd,$$$$,279,4,$$$$,16
957,en sushi,90027,3236641891,1972 hillhurst ave,$$,258,4,$$ - $$$,9
958,the backhouse,90064,3104816800,10915 w pico blvd,$$,630,4,,5
959,sasaya,90025,3104774404,11613 santa monica blvd,$$,389,4,$$ - $$$,8
960,nomura sushi,91403,8189813844,14622 ventura blvd,$$,494,4.5,,6
961,hana ichimonme,90013,2136263514,333 s alameda st,$,355,4.5,$,2
962,yakuza sushi,90026,3237418282,1700 silver lake blvd,$$,99,4,,1
963,mia sushi,90041,3232562562,4741 eagle rock blvd,$$,435,4,,11
964,shin-sen-gumi hakata ramen - little tokyo,90012,2136877108,132 s central ave,$$,1873,3.5,$$ - $$$,9
965,kagaya,90012,2136171016,418 e 2nd st,$$$$,528,4.5,$$$$,20
966,daichan kaiten sushi,90064,3109145028,11301 olympic blvd,$$,337,3.5,$$ - $$$,8
967,kushi shabu,90012,2136210210,123 astronaut e s onizuka st,$$,426,3.5,$$ - $$$,4
968,atch-kotch japanese restaurant,90038,3234675537,1253 vine st,$$,229,3.5,,7
969,sushi of gari - hollywood,90028,3234006300,6201 hollywood blvd,$$$,34,-1,$$ - $$$,-1
970,tsurumaru udon honpo,90013,2136250441,333 s alameda st,$,349,-1,,-1
971,bestia,90021,2135145724,2121 e 7th pl,$$$,3543,4.5,$$$$,357
972,angelini osteria,90036,3232970070,7313 beverly blvd,$$$,1341,4.5,$$ - $$$,327
973,raffaello ristorante,90731,3105140900,400 s pacific ave,$$,621,4.5,$$ - $$$,151
974,bossa nova on sunset,90046,3234367999,7181 w sunset blvd,$$,2367,4.5,$$ - $$$,368
975,maccheroni republic,90013,2133469725,332 s broadway,$$,1432,4.5,$$ - $$$,103
976,pizzeria mozza,90036,3232970101,641 n highland ave,$$$,3469,4,$$ - $$$,527
977,the factory kitchen,90013,2139966000,1300 factory pl,$$$,799,4.5,$$$$,167
978,ca del sole,91602,8189854669,4100 cahuenga blvd,$$,553,4.5,$$ - $$$,131
979,madeo restaurant,90048,3108590242,8897 beverly blvd,$$$$,580,4.5,$$$$,255
980,madeo,90048,3108594903,8897 beverly hills blvd,,1,4.5,$$$$,255
981,drago centro,90071,2132288998,525 s flower st,$$$,1308,4,$$$$,211
982,osteria mozza,90038,3232970100,6602 melrose ave,$$$$,2191,4,$$$$,495
983,trastevere,90028,3239623700,6801 hollywood blvd,$$,222,4,$$ - $$$,353
984,culina,90048,3108604000,300 s doheny dr,$$$,338,4.5,$$$$,206
985,jino's pars,90045,3106456666,5844 w manchester ave,$$,303,4.5,$$ - $$$,97
986,officine brera,90021,2135538006,1331 e 6th st,$$$,210,4.5,$$$$,34
987,maggiano's little italy,90036,3239659665,189 the grove dr,$$,1226,4,$$ - $$$,185
988,miceli's,90068,3238513344,3655 cahuenga blvd w,$$,569,4,$$ - $$$,121
989,masa of echo park,90026,2139891558,1800 w sunset blvd,$$,3077,4.5,$$ - $$$,94
990,mr. c restaurant,90035,3102266245,1224 beverwil dr,$$$,135,4.5,$$$$,75
